Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
104 AVE & 128 ST,Property damage only,SURREY,2016,9,49.191713,-122.867772
104 AVE & 139 ST,Property damage only,SURREY,2016,9,49.191507,-122.836965
104 AVE OFFRAMP & 104 AVENUE FLYOVER & TRANS-CANADA HWY,Property damage only,SURREY,2016,9,49.190768,-122.772125
120 ST & MALL ACCESS,Property damage only,SURREY,2016,9,49.17451,-122.890131
128 ST & 90 AVE,Property damage only,SURREY,2016,9,49.167154,-122.868047
130 ST & 88 AVE & QUEEN MARY BLVD,Property damage only,SURREY,2016,9,49.162614,-122.862418
132 ST & 68 AVE,Property damage only,SURREY,2016,9,49.126405,-122.856599
134 ST & 96 AVE,Property damage only,SURREY,2016,9,49.177066,-122.85131
135 ST & 76 AVE,Property damage only,SURREY,2016,9,49.140877,-122.848446
140 ST & 74 AVE,Property damage only,SURREY,2016,9,49.137273,-122.834495
152 ST & 152 ST OFFRAMP & HWY 99 & MALL ACCESS,Property damage only,SURREY,2016,9,49.058418,-122.801176
152 ST & 54A AVE,Property damage only,SURREY,2016,9,49.10169,-122.80106
168 ST & 96 AVE,Property damage only,SURREY,2016,9,49.176984,-122.75659
176 ST & 24 AVE,Property damage only,SURREY,2016,9,49.045662,-122.735306
176 ST & 68A AVE & TURNING LANE,Property damage only,SURREY,2016,9,49.127249,-122.734805
192 ST & 24 AVE,Property damage only,SURREY,2016,9,49.045665,-122.691402
192 ST & 80 AVE,Property damage only,SURREY,2016,9,49.148163,-122.690723
196 ST & 72 AVE,Property damage only,SURREY,2016,9,49.133605,-122.67955
56 AVE & PANORAMA DR,Property damage only,SURREY,2016,9,49.104514,-122.806164
FLEETWOOD WAY & FRASER HWY,Property damage only,SURREY,2016,9,49.16472,-122.797925
100 AVE & 150 ST,Property damage only,SURREY,2016,10,49.18422,-122.80653
100 AVE & 156 ST,Property damage only,SURREY,2016,10,49.18436,-122.789865
124 ST & 80 AVE,Property damage only,SURREY,2016,10,49.148408,-122.879104
132 ST & OLD YALE RD,Property damage only,SURREY,2016,10,49.187691,-122.856478
144 ST & 84 AVE,Property damage only,SURREY,2016,10,49.155548,-122.823347
148 ST & 88 AVE,Property damage only,SURREY,2016,10,49.162822,-122.812386
152 ST & 91 AVE,Property damage only,SURREY,2016,10,49.168288,-122.801337
152 ST & 92 AVE,Property damage only,SURREY,2016,10,49.170083,-122.801281
154 ST & 32 AVE & 32 AVE DIVERSION & CROYDON DR,Property damage only,SURREY,2016,10,49.060643,-122.797402
156 ST & 96 AVE,Property damage only,SURREY,2016,10,49.176901,-122.790013
168 ST & 88 AVE,Property damage only,SURREY,2016,10,49.162838,-122.756632
180 ST & 64 AVE,Property damage only,SURREY,2016,10,49.118735,-122.723767
192 ST & 68 AVE,Property damage only,SURREY,2016,10,49.126381,-122.690847
192 ST & 72 AVE,Property damage only,SURREY,2016,10,49.133663,-122.690779
196 ST & 64 AVE,Property damage only,SURREY,2016,10,49.119071,-122.679946
104 AVE & 146 ST,Property damage only,SURREY,2016,11,49.19151,-122.817512
108 AVE & 146 ST,Property damage only,SURREY,2016,11,49.198772,-122.817446
108 AVE & 148 ST,Property damage only,SURREY,2016,11,49.198735,-122.812538
108 AVE & 150 ST,Property damage only,SURREY,2016,11,49.198738,-122.80625
126 ST & 88 AVE,Property damage only,SURREY,2016,11,49.162905,-122.873543
128 ST & 60 AVE,Property damage only,SURREY,2016,11,49.111809,-122.867838
134 ST & 76 AVE,Property damage only,SURREY,2016,11,49.140886,-122.851206
140 ST & 24 AVE,Property damage only,SURREY,2016,11,49.045733,-122.834385
142 ST & 64 AVE,Property damage only,SURREY,2016,11,49.119108,-122.828819
144 ST & 88 AVE,Property damage only,SURREY,2016,11,49.162858,-122.823427
16 AVE & 16 AVE OFFRAMP & HWY 99 & HWY 99 ONRAMP,Property damage only,SURREY,2016,11,49.031046,-122.769313
16 AVE & HWY 99,Property damage only,SURREY,2016,11,49.030973,-122.769403
168 ST & 80 AVE,Property damage only,SURREY,2016,11,49.149295,-122.756225
176 ST & 8 AVE & TURNING LANE,Property damage only,SURREY,2016,11,49.016653,-122.735303
60 AVE & KING GEORGE BLVD & TURNING LANE,Property damage only,SURREY,2016,11,49.111848,-122.840279
105 AVE & 152 ST,Property damage only,SURREY,2016,12,49.193208,-122.800877
122 ST & 72 AVE,Property damage only,SURREY,2016,12,49.133997,-122.884833
134 ST & 64 AVE,Property damage only,SURREY,2016,12,49.119024,-122.850994
148 ST & 56 AVE,Property damage only,SURREY,2016,12,49.1045,-122.812297
148 ST & 64 AVE,Property damage only,SURREY,2016,12,49.11913,-122.812222
152 ST & 34 AVE,Property damage only,SURREY,2016,12,49.063727,-122.801194
152 ST & 68 AVE,Property damage only,SURREY,2016,12,49.126361,-122.801063
152 ST & 76 AVE,Property damage only,SURREY,2016,12,49.141067,-122.801111
160 ST & 84 AVE,Property damage only,SURREY,2016,12,49.155457,-122.778863
166 ST & 64 AVE,Property damage only,SURREY,2016,12,49.118919,-122.762389
100 AVE & 148 ST,Property damage only,SURREY,2016,13,49.184202,-122.812077
128 ST & 92 AVE,Property damage only,SURREY,2016,13,49.169776,-122.868042
140 ST & 96 AVE,Property damage only,SURREY,2016,13,49.176977,-122.834537
156 ST & 88 AVE,Property damage only,SURREY,2016,13,49.1628,-122.79017
159 ST & FRASER HWY & VENTURE WAY,Property damage only,SURREY,2016,13,49.158643,-122.782191
16 AVE & MARTIN DR & MARTIN ST & NORTH BLUFF RD,Property damage only,SURREY,2016,13,49.03113,-122.805309
164 ST & FRASER HWY & TURNING LANE,Property damage only,SURREY,2016,13,49.152981,-122.767763
168 ST & 60 AVE,Property damage only,SURREY,2016,13,49.111545,-122.756651
180 ST & 56 AVE,Property damage only,SURREY,2016,13,49.104144,-122.72384
188 ST & 56 AVE,Property damage only,SURREY,2016,13,49.104152,-122.701651
192 ST & 88 AVE,Property damage only,SURREY,2016,13,49.162818,-122.690589
100 AVE & 160 ST,Property damage only,SURREY,2016,14,49.184367,-122.778648
103A AVE & SCOTT RD & TURNING LANE,Property damage only,SURREY,2016,14,49.190589,-122.890313
104 AVE & 132 ST,Property damage only,SURREY,2016,14,49.191652,-122.856472
104 AVE & WHALLEY BLVD,Property damage only,SURREY,2016,14,49.191585,-122.841906
108 AVE & WHALLEY BLVD,Property damage only,SURREY,2016,14,49.198868,-122.842667
112 AVE OFFRAMP & 120 ST & KING GEORGE BLVD & SCOTT RD & SCOTT RD OFFRAMP & SCOTT RD ONRAMP & TURNING LANE,Property damage only,SURREY,2016,14,49.205908,-122.874956
120 ST & 99 AVE,Property damage only,SURREY,2016,14,49.182622,-122.890183
132 ST & KING GEORGE BLVD,Property damage only,SURREY,2016,14,49.206596,-122.856897
188 ST & 68 AVE,Property damage only,SURREY,2016,14,49.126148,-122.701692
88 AVE & NORDEL WAY,Property damage only,SURREY,2016,14,49.162818,-122.884839
FRASER HWY & WHALLEY BLVD & TURNING LANE,Property damage only,SURREY,2016,14,49.180726,-122.841329
100 AVE & 140 ST,Property damage only,SURREY,2016,15,49.184271,-122.834211
120 ST & 75A AVE,Property damage only,SURREY,2016,15,49.140178,-122.890375
120 ST & 86 AVE,Property damage only,SURREY,2016,15,49.159584,-122.890346
120 ST & 92 AVE,Property damage only,SURREY,2016,15,49.170451,-122.890265
132 ST & 84 AVE,Property damage only,SURREY,2016,15,49.155419,-122.856827
152 ST & 18 AVE,Property damage only,SURREY,2016,15,49.034748,-122.801212
160 ST & 32 AVE & MORGAN CREEK WAY,Property damage only,SURREY,2016,15,49.0601,-122.779145
176 ST & 40 AVE,Property damage only,SURREY,2016,15,49.07457,-122.735588
188 ST & 64 AVE,Property damage only,SURREY,2016,15,49.11896,-122.701715
HALL RD & KING GEORGE BLVD,Property damage only,SURREY,2016,15,49.131188,-122.845677
108 AVE & 140 ST,Property damage only,SURREY,2016,16,49.198845,-122.834162
132 ST & 58 AVE,Property damage only,SURREY,2016,16,49.108198,-122.856719
144 ST & FRASER HWY,Property damage only,SURREY,2016,16,49.174588,-122.823388
148 ST & 24 AVE,Property damage only,SURREY,2016,16,49.045657,-122.812211
84 AVE & KING GEORGE BLVD,Property damage only,SURREY,2016,16,49.155427,-122.84574
CRESCENT RD & KING GEORGE BLVD & WINTER CRES,Property damage only,SURREY,2016,16,49.06748,-122.820668
192 ST & GOLDEN EARS WAY & TURNING LANE,Property damage only,SURREY,2016,17,49.181041,-122.690324
92 AVE & KING GEORGE BLVD & TURNING LANE,Property damage only,SURREY,2016,17,49.170051,-122.845823
100 AVE & WHALLEY BLVD,Property damage only,SURREY,2016,18,49.18428,-122.843225
108 AVE & 144 ST,Property damage only,SURREY,2016,18,49.198795,-122.823043
128 ST & 68 AVE,Property damage only,SURREY,2016,18,49.12659,-122.867795
128 ST & 84 AVE,Property damage only,SURREY,2016,18,49.15535,-122.868017
134 ST & 72 AVE & COMBER WAY,Property damage only,SURREY,2016,18,49.133611,-122.851123
148 ST & 96 AVE,Property damage only,SURREY,2016,18,49.176875,-122.812283
160 ST & 24 AVE,Property damage only,SURREY,2016,18,49.045561,-122.779205
166 ST & FRASER HWY & TURNING LANE,Property damage only,SURREY,2016,18,49.150766,-122.762088
68 AVE & FRASER HWY & MALL ACCESS,Property damage only,SURREY,2016,18,49.125701,-122.706201
78 AVE & KING GEORGE BLVD,Property damage only,SURREY,2016,18,49.144494,-122.845765
103A AVE & HWY 17 & HWY 17 OFFRAMP & HWY 17 ONRAMP & TANNERY RD & TANNERY RD OFFRAMP & TURNING LANE,Property damage only,SURREY,2016,19,49.196183,-122.893087
104 AVE & 144 ST,Property damage only,SURREY,2016,19,49.19151,-122.823099
112 AVE & KING GEORGE BLVD,Property damage only,SURREY,2016,19,49.206207,-122.856199
120 ST & 96 AVE,Property damage only,SURREY,2016,19,49.177142,-122.890164
124 ST & 72 AVE,Property damage only,SURREY,2016,19,49.133924,-122.879111
126 ST & 72 AVE,Property damage only,SURREY,2016,19,49.133915,-122.873417
132 ST & 64 AVE,Property damage only,SURREY,2016,19,49.119007,-122.856492
152 ST & 82 AVE,Property damage only,SURREY,2016,19,49.151901,-122.801309
156 ST & 24 AVE,Property damage only,SURREY,2016,19,49.045591,-122.79019
84 AVE & FRASER HWY,Property damage only,SURREY,2016,19,49.155727,-122.774736
132 ST & 80 AVE,Property damage only,SURREY,2016,20,49.148165,-122.856771
132 ST & 96 AVE,Property damage only,SURREY,2016,20,49.177095,-122.856838
140 ST & 72 AVE,Property damage only,SURREY,2016,20,49.133605,-122.834459
160 ST & 56 AVE,Property damage only,SURREY,2016,20,49.104476,-122.779069
175 ST & 56 AVE & TURNING LANE,Property damage only,SURREY,2016,20,49.104096,-122.738282
184 ST & 56 AVE,Property damage only,SURREY,2016,20,49.104123,-122.712681
32 AVE & KING GEORGE BLVD,Property damage only,SURREY,2016,20,49.060255,-122.811812
104 AVE & 104 AVE ONRAMP & 160 ST,Property damage only,SURREY,2016,21,49.193389,-122.777193
104 AVE & UNIVERSITY DR,Property damage only,SURREY,2016,21,49.191628,-122.850517
120 ST & 84 AVE,Property damage only,SURREY,2016,21,49.155982,-122.890393
130 ST & BRIDGEVIEW DR & BRIDGEVIEW DR OFFRAMP & BRIDGEVIEW DR ONRAMP & HWY 17,Property damage only,SURREY,2016,21,49.213211,-122.861854
160 ST & 88 AVE,Property damage only,SURREY,2016,21,49.16275,-122.778863
176 ST & 60 AVE,Property damage only,SURREY,2016,21,49.111493,-122.734863
176 ST & 80 AVE & TURNING LANE,Property damage only,SURREY,2016,21,49.148038,-122.734796
184 ST & 64 AVE,Property damage only,SURREY,2016,21,49.118731,-122.71259
74 AVE & KING GEORGE BLVD,Property damage only,SURREY,2016,21,49.13718,-122.845616
BRIDGE RD & HWY 17 & OLD YALE RD,Property damage only,SURREY,2016,21,49.201839,-122.887817
120 ST & 70 AVE,Property damage only,SURREY,2016,22,49.130361,-122.890372
128 ST & 58 AVE,Property damage only,SURREY,2016,22,49.108112,-122.867838
128 ST & 64 AVE,Property damage only,SURREY,2016,22,49.119119,-122.867841
104 AVE & 104 AVE OFFRAMP & 104 AVE ONRAMP & 104 AVENUE FLYOVER & 160 ST & 160 ST ONRAMP & 164 ST & 164 ST OFFRAMP & HWY 1 ONRAMP & TRANS-CANADA HWY & TURNING LANE,Property damage only,SURREY,2016,23,49.192103,-122.777815
104 AVE & 140 ST,Property damage only,SURREY,2016,23,49.191415,-122.834177
152 ST & 16 AVE & JOHNSTON RD & NORTH BLUFF RD,Property damage only,SURREY,2016,23,49.031121,-122.801198
OLD YALE RD & SCOTT RD & TURNING LANE,Property damage only,SURREY,2016,23,49.19921,-122.882461
104 AVE & 160 ST & TURNING LANE,Property damage only,SURREY,2016,24,49.190869,-122.778381
144 ST & 56 AVE,Property damage only,SURREY,2016,24,49.104545,-122.823441
16 AVE & 176 ST,Property damage only,SURREY,2016,24,49.031207,-122.735181
160 ST & 96 AVE,Property damage only,SURREY,2016,25,49.176897,-122.778867
104 AVE & 156 ST,Property damage only,SURREY,2016,26,49.191551,-122.789744
110 AVE & 124 ST & SCOTT RD & TURNING LANE,Property damage only,SURREY,2016,26,49.202883,-122.878302
192 ST & 192 ST OFFRAMP & 192 ST ONRAMP & TRANS-CANADA HWY,Property damage only,SURREY,2016,26,49.170325,-122.692254
132 ST & 76 AVE,Property damage only,SURREY,2016,27,49.140936,-122.856719
138 ST & 72 AVE,Property damage only,SURREY,2016,27,49.133576,-122.838651
192 ST & 96 AVE,Property damage only,SURREY,2016,27,49.176974,-122.690474
32 AVE DIVERSION & 32 AVE DIVERSION OFFRAMP & 32 AVE DIVERSION ONRAMP & 32 AVE OFFRAMP & 32 AVE ONRAMP & HWY 99,Property damage only,SURREY,2016,27,49.061285,-122.805074
192 ST & 56 AVE & LANGLEY BYPASS & TURNING LANE,Property damage only,SURREY,2016,28,49.104481,-122.691136
24 AVE & CROYDON DR,Property damage only,SURREY,2016,28,49.045565,-122.782808
104 AVE & 154 ST,Property damage only,SURREY,2016,29,49.191575,-122.795303
132 ST & 88 AVE,Property damage only,SURREY,2016,29,49.162634,-122.856917
137 ST & 72 AVE,Property damage only,SURREY,2016,29,49.133543,-122.8428
144 ST & 72 AVE,Property damage only,SURREY,2016,30,49.133735,-122.823337
156 ST & FRASER HWY & TURNING LANE,Property damage only,SURREY,2016,30,49.161746,-122.790201
HWY 99 & KING GEORGE BLVD & KING GEORGE BLVD ONRAMP & SOUTH SURREY PARK AND RIDE & EMERGENCY LANE & TURNING LANE,Property damage only,SURREY,2016,30,49.074258,-122.822829
102A AVE & 152 ST & MALL ACCESS,Property damage only,SURREY,2016,31,49.188742,-122.800921
196 ST & FRASER HWY & WILLOWBROOK DR & MALL ACCESS & TURNING LANE,Property damage only,SURREY,2016,31,49.11388,-122.679741
132 ST & 72 AVE,Property damage only,SURREY,2016,32,49.1337,-122.856661
152 ST & 84 AVE,Property damage only,SURREY,2016,32,49.155532,-122.801422
168 ST & 64 AVE,Property damage only,SURREY,2016,32,49.118911,-122.756561
168 ST & FRASER HWY & TURNING LANE,Property damage only,SURREY,2016,33,49.147961,-122.756454
98 AVE & FRASER HWY & KING GEORGE BLVD & TURNING LANE,Property damage only,SURREY,2016,33,49.180535,-122.845559
104 AVE & 148 ST,Property damage only,SURREY,2016,34,49.191494,-122.812448
104 AVE & SCOTT RD & TANNERY RD & TURNING LANE,Property damage only,SURREY,2016,34,49.193875,-122.888755
176 ST & 88 AVE,Property damage only,SURREY,2016,34,49.162603,-122.734627
188 ST & FRASER HWY & TURNING LANE,Property damage only,SURREY,2016,34,49.1237,-122.701718
104 AVE & 104 AVE ONRAMP & 176 ST & HWY 17 & TURNING LANE,Property damage only,SURREY,2016,35,49.191466,-122.738252
120 ST & 64 AVE,Property damage only,SURREY,2016,35,49.11933,-122.890416
140 ST & 88 AVE,Property damage only,SURREY,2016,35,49.162789,-122.834662
148 ST & FRASER HWY & TURNING LANE,Property damage only,SURREY,2016,35,49.170325,-122.812309
152 ST & 24 AVE,Property damage only,SURREY,2016,35,49.045632,-122.801205
68 AVE & KING GEORGE BLVD & TURNING LANE,Property damage only,SURREY,2016,35,49.126227,-122.845525
108 AVE & 152 ST,Property damage only,SURREY,2016,36,49.198752,-122.800842
128 ST & 82 AVE & TURNING LANE,Property damage only,SURREY,2016,36,49.150255,-122.867964
140 ST & FRASER HWY,Property damage only,SURREY,2016,36,49.178795,-122.834372
184 ST & FRASER HWY & TURNING LANE,Property damage only,SURREY,2016,36,49.128669,-122.712559
24 AVE & KING GEORGE BLVD & TURNING LANE,Property damage only,SURREY,2016,36,49.045585,-122.793584
144 ST & 176 ST & 176 ST OFFRAMP & 64 AVE,Property damage only,SURREY,2016,37,49.119128,-122.823275
101 AVE & 152 ST,Property damage only,SURREY,2016,38,49.186146,-122.800941
120 ST & 82 AVE,Property damage only,SURREY,2016,38,49.152259,-122.890381
128 ST & 76 AVE,Property damage only,SURREY,2016,38,49.141025,-122.867918
108 AVE & KING GEORGE BLVD & TURNING LANE,Property damage only,SURREY,2016,39,49.198876,-122.845956
176 ST & 32 AVE & TURNING LANE,Property damage only,SURREY,2016,39,49.060147,-122.735396
104 AVE & 150 ST,Property damage only,SURREY,2016,40,49.191492,-122.806447
152 ST & 72 AVE,Property damage only,SURREY,2016,40,49.133661,-122.801101
152 ST & 96 AVE,Property damage only,SURREY,2016,43,49.176843,-122.801039
168 ST & 56 AVE,Property damage only,SURREY,2016,43,49.104286,-122.756658
HWY 91 & HWY 91 OFFRAMP & HWY 91 ONRAMP & HWY 99,Property damage only,SURREY,2016,43,49.092212,-122.894005
100 AVE & 152 ST,Property damage only,SURREY,2016,45,49.184194,-122.800938
120 ST & 88 AVE,Property damage only,SURREY,2016,45,49.163208,-122.890341
102 AVE & KING GEORGE BLVD,Property damage only,SURREY,2016,48,49.187828,-122.845419
176 ST & 176 ST OFFRAMP & 176 ST ONRAMP & TRANS-CANADA HWY,Property damage only,SURREY,2016,48,49.181569,-122.734867
152 ST & 88 AVE,Property damage only,SURREY,2016,49,49.162842,-122.801493
80 AVE & KING GEORGE BLVD & TURNING LANE,Property damage only,SURREY,2016,49,49.14815,-122.845687
100 AVE & KING GEORGE BLVD,Property damage only,SURREY,2016,50,49.184272,-122.845453
120 ST & 58 AVE & HWY 10 & TURNING LANE,Property damage only,SURREY,2016,50,49.108236,-122.890432
128 ST & 72 AVE,Property damage only,SURREY,2016,50,49.13388,-122.867854
152 ST & KING GEORGE BLVD & TURNING LANE,Property damage only,SURREY,2016,50,49.051786,-122.801262
160 ST & FRASER HWY & TURNING LANE,Property damage only,SURREY,2016,51,49.15734,-122.778895
152 ST & 152 ST OFRP & 152 ST ONRP & COLEMAN AVE & COLEMAN AVE ONRP & FAWCETT RD & FERGUSON DIVERSION & GUILDFORD DR & HWY 7 OFRP & HWY 7B OFRP & LEEDER ST & LOUGHEED HWY & LOUGHEED HWY ONRP & MARY HILL BYPASS & MARY HILL BYPASS ONRP & TRANS-CANADA HWY &,Property damage only,SURREY,2016,52,49.219251,-122.812916
128 ST & 80 AVE,Property damage only,SURREY,2016,53,49.148132,-122.867974
128 ST & 96 AVE,Property damage only,SURREY,2016,54,49.177155,-122.867999
96 AVE & KING GEORGE BLVD,Property damage only,SURREY,2016,54,49.177035,-122.845713
176 ST & 96 AVE & GOLDEN EARS WAY & TURNING LANE,Property damage only,SURREY,2016,55,49.176409,-122.734716
96 AVE & FRASER HWY & GREEN TIMBERS GREENWAY & TURNING LANE,Property damage only,SURREY,2016,55,49.176537,-122.828469
120 ST & 80 AVE,Property damage only,SURREY,2016,56,49.1486,-122.890378
176 ST & 56 AVE,Property damage only,SURREY,2016,56,49.104149,-122.734962
76 AVE & KING GEORGE BLVD & TURNING LANE,Property damage only,SURREY,2016,56,49.140852,-122.845634
128 ST & 88 AVE,Property damage only,SURREY,2016,57,49.162579,-122.868019
120 ST & NORDEL WAY,Property damage only,SURREY,2016,58,49.162019,-122.890338
176 ST & FRASER HWY & HARVIE RD & TURNING LANE,Property damage only,SURREY,2016,60,49.138147,-122.734746
64 AVE & FRASER HWY & TURNING LANE,Property damage only,SURREY,2016,61,49.11897,-122.691352
152 ST & 64 AVE,Property damage only,SURREY,2016,63,49.119069,-122.801005
104 AVE & KING GEORGE BLVD,Property damage only,SURREY,2016,64,49.191598,-122.845362
176 ST & 64 AVE,Property damage only,SURREY,2016,65,49.118761,-122.734941
152 ST & 32 AVE DIVERSION & TURNING LANE,Property damage only,SURREY,2016,66,49.06158,-122.801183
152 ST & 56 AVE,Property damage only,SURREY,2016,66,49.104433,-122.801032
64 AVE & KING GEORGE BLVD & TURNING LANE,Property damage only,SURREY,2016,72,49.119042,-122.845493
104 AVE & 152 ST,Property damage only,SURREY,2016,75,49.191498,-122.800899
154A ST & 154B ST & 88 AVE & FRASER HWY & TURNING LANE,Property damage only,SURREY,2016,77,49.163052,-122.79362
56 AVE & 58 AVE & KING GEORGE BLVD & TURNING LANE,Property damage only,SURREY,2016,78,49.104511,-122.831256
72 AVE & KING GEORGE BLVD & TURNING LANE,Property damage only,SURREY,2016,87,49.133554,-122.845583
112A AVE & 128 ST & BRIDGEVIEW DR & KING GEORGE BLVD & TURNING LANE,Property damage only,SURREY,2016,89,49.206298,-122.867395
152 ST & FRASER HWY & TURNING LANE,Property damage only,SURREY,2016,89,49.166096,-122.801369
120 ST & 72 AVE,Property damage only,SURREY,2016,90,49.134037,-122.890359
88 AVE & KING GEORGE BLVD & TURNING LANE,Property damage only,SURREY,2016,126,49.162742,-122.845798
0 AVE & 188 ST,Property damage only,SURREY,2017,1,49.002178,-122.702179
10 AVE & KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.020289,-122.762273
100 AVE & 124A ST,Property damage only,SURREY,2017,1,49.184514,-122.877508
100 AVE & 137A ST,Property damage only,SURREY,2017,1,49.184301,-122.84174
100 AVE & 141 ST,Property damage only,SURREY,2017,1,49.184168,-122.831409
100 AVE & 149 ST,Property damage only,SURREY,2017,1,49.184207,-122.809358
100 AVE & 153 ST,Property damage only,SURREY,2017,1,49.184212,-122.79817
100 AVE & 176 ST,Property damage only,SURREY,2017,1,49.184798,-122.734565
100 AVE & BARNSTON DR E,Property damage only,SURREY,2017,1,49.184452,-122.737276
101 AVE & 137A ST,Property damage only,SURREY,2017,1,49.1861,-122.84124
101 AVE & 147A ST,Property damage only,SURREY,2017,1,49.18611,-122.813492
101A AVE & 143 ST,Property damage only,SURREY,2017,1,49.186968,-122.82592
101A AVE & 149 ST,Property damage only,SURREY,2017,1,49.186845,-122.809258
101A AVE & 150 ST,Property damage only,SURREY,2017,1,49.18663,-122.806458
102 AVE & 127 ST,Property damage only,SURREY,2017,1,49.188021,-122.87137
102 AVE & 128A ST,Property damage only,SURREY,2017,1,49.188082,-122.866095
102 AVE & 129A ST,Property damage only,SURREY,2017,1,49.188075,-122.863201
102 AVE & 137A ST,Property damage only,SURREY,2017,1,49.187791,-122.841196
102 AVE & 141 ST,Property damage only,SURREY,2017,1,49.187352,-122.831381
102 AVE & 161 ST,Property damage only,SURREY,2017,1,49.187762,-122.775212
102A AVE & 133A ST,Property damage only,SURREY,2017,1,49.188863,-122.852088
102A AVE & 140 ST,Property damage only,SURREY,2017,1,49.188245,-122.834185
102A AVE & 150 ST,Property damage only,SURREY,2017,1,49.188864,-122.806439
103 AVE & 127A ST,Property damage only,SURREY,2017,1,49.189833,-122.869881
103 AVE & 140 ST,Property damage only,SURREY,2017,1,49.189592,-122.834175
103 AVE & UNIVERSITY DR,Property damage only,SURREY,2017,1,49.189756,-122.849901
103A AVE & 122 ST,Property damage only,SURREY,2017,1,49.190608,-122.883979
103A AVE & 132 ST & CENTRAL AVE,Property damage only,SURREY,2017,1,49.190701,-122.856502
103A AVE & 133A ST,Property damage only,SURREY,2017,1,49.190269,-122.852074
103A AVE & 152A ST,Property damage only,SURREY,2017,1,49.19044,-122.799504
103A AVE & UNIVERSITY DR,Property damage only,SURREY,2017,1,49.190691,-122.849886
104 AVE & 125 ST & 125A ST,Property damage only,SURREY,2017,1,49.191765,-122.87524
104 AVE & 126 ST,Property damage only,SURREY,2017,1,49.191735,-122.872581
104 AVE & 127 ST,Property damage only,SURREY,2017,1,49.191718,-122.871039
104 AVE & 141 ST,Property damage only,SURREY,2017,1,49.191489,-122.831356
104 AVE & 142 ST,Property damage only,SURREY,2017,1,49.191459,-122.828549
104 AVE & 143A ST,Property damage only,SURREY,2017,1,49.191502,-122.824427
104 AVE & 149A ST,Property damage only,SURREY,2017,1,49.191541,-122.807737
104 AVE & 170A ST,Property damage only,SURREY,2017,1,49.191567,-122.750113
104 AVE & 173 ST,Property damage only,SURREY,2017,1,49.191524,-122.743097
104 AVE & BARNSTON ISLAND FERRY,Property damage only,SURREY,2017,1,49.192244,-122.723537
104 AVE & DYKE RD,Property damage only,SURREY,2017,1,49.192331,-122.722853
104 AVE & FRASERGLEN DR & TREO ACCESS RD,Property damage only,SURREY,2017,1,49.191534,-122.772154
104 AVE OFFRAMP & HWY 1 ONRAMP,Property damage only,SURREY,2017,1,49.191685,-122.780735
104A AVE & KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.192754,-122.845215
105 AVE & 168 ST,Property damage only,SURREY,2017,1,49.193638,-122.756498
105 AVE & LINCOLN DR,Property damage only,SURREY,2017,1,49.193213,-122.804226
105A AVE & 128 ST,Property damage only,SURREY,2017,1,49.194587,-122.867702
105A AVE & 132 ST,Property damage only,SURREY,2017,1,49.194475,-122.856441
105A AVE & 133 ST,Property damage only,SURREY,2017,1,49.194467,-122.853787
105A AVE & 155 ST,Property damage only,SURREY,2017,1,49.194308,-122.792464
105A AVE & CITY PKY,Property damage only,SURREY,2017,1,49.194482,-122.848212
105A AVE & UNIVERSITY DR,Property damage only,SURREY,2017,1,49.194476,-122.850782
106 AVE & 139 ST,Property damage only,SURREY,2017,1,49.195444,-122.836939
106 AVE & 144 ST,Property damage only,SURREY,2017,1,49.195161,-122.823058
106 AVE & 146 ST,Property damage only,SURREY,2017,1,49.195126,-122.81757
106 AVE & 148 ST,Property damage only,SURREY,2017,1,49.195097,-122.812475
106 AVE & 168 ST,Property damage only,SURREY,2017,1,49.195219,-122.75649
106A AVE & 144 ST,Property damage only,SURREY,2017,1,49.196081,-122.823054
107 AVE & 136A ST,Property damage only,SURREY,2017,1,49.197017,-122.843743
107 AVE & 148 ST,Property damage only,SURREY,2017,1,49.196909,-122.812481
107A AVE & 127 ST,Property damage only,SURREY,2017,1,49.197745,-122.87075
107A AVE & 129 ST,Property damage only,SURREY,2017,1,49.197983,-122.864624
107A AVE & 146 ST,Property damage only,SURREY,2017,1,49.197855,-122.817538
108 AVE & 130 ST,Property damage only,SURREY,2017,1,49.198954,-122.862066
108 AVE & 135A ST,Property damage only,SURREY,2017,1,49.198903,-122.84736
108 AVE & 139 ST,Property damage only,SURREY,2017,1,49.198857,-122.836938
108 AVE & 141 ST,Property damage only,SURREY,2017,1,49.198832,-122.831273
108 AVE & 144A ST,Property damage only,SURREY,2017,1,49.198787,-122.821493
108 AVE & 154 ST,Property damage only,SURREY,2017,1,49.198807,-122.79431
108 AVE & 157 ST,Property damage only,SURREY,2017,1,49.198844,-122.786987
108 AVE & 162 ST & FRASERGLEN DR,Property damage only,SURREY,2017,1,49.198826,-122.773088
108 AVE & 164 ST,Property damage only,SURREY,2017,1,49.198841,-122.767514
108A AVE & 148 ST,Property damage only,SURREY,2017,1,49.199759,-122.812553
108A AVE & 168 ST,Property damage only,SURREY,2017,1,49.199987,-122.757266
109 AVE & 128A ST,Property damage only,SURREY,2017,1,49.200907,-122.866143
109 AVE & 131A ST,Property damage only,SURREY,2017,1,49.200898,-122.857834
