Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
HORSESHOE WAY & NO 5 RD & RIVERSIDE WAY,Property damage only,RICHMOND,2017,8,49.131038,-123.092086
HWY 91 & NELSON RD OFFRAMP,Property damage only,RICHMOND,2017,8,49.176367,-123.015815
NO 5 RD & WILLIAMS RD,Property damage only,RICHMOND,2017,8,49.140668,-123.091732
NORTH SERVICE RD & TEMPLETON ST & TEMPLETON STATION RD & TURNING LANE,Property damage only,RICHMOND,2017,8,49.196879,-123.150135
OAK ST BRIDGE & RIVER DR & RIVER RD,Property damage only,RICHMOND,2017,8,49.198226,-123.124071
ALEXANDRA RD & KWANTLEN ST,Property damage only,RICHMOND,2017,9,49.178328,-123.128716
BLUNDELL RD & SIDAWAY RD,Property damage only,RICHMOND,2017,9,49.155559,-123.080561
BUSWELL ST & WESTMINSTER HWY,Property damage only,RICHMOND,2017,9,49.170158,-123.133656
COOK RD & GARDEN CITY RD,Property damage only,RICHMOND,2017,9,49.166425,-123.124666
INGLIS DR & NO 2 RD BRIDGE & RUSS BAKER WAY & TURNING LANE,Property damage only,RICHMOND,2017,9,49.179797,-123.153524
NO 3 RD & PARK RD,Property damage only,RICHMOND,2017,9,49.164716,-123.136563
SHELL RD & STEVESTON HWY,Property damage only,RICHMOND,2017,9,49.133385,-123.103242
SIDAWAY RD & STEVESTON HWY,Property damage only,RICHMOND,2017,9,49.133577,-123.080938
ALDERBRIDGE WAY & LANSDOWNE RD,Property damage only,RICHMOND,2017,10,49.173876,-123.144096
ALDERBRIDGE WAY & MCCLELLAND RD,Property damage only,RICHMOND,2017,10,49.177326,-123.121117
ALDERBRIDGE WAY & MINORU BLVD,Property damage only,RICHMOND,2017,10,49.176289,-123.140536
AZURE RD & GILBERT RD,Property damage only,RICHMOND,2017,10,49.169019,-123.147731
BRIDGEPORT RD & ST EDWARDS DR,Property damage only,RICHMOND,2017,10,49.191999,-123.11231
COOK RD & COONEY RD,Property damage only,RICHMOND,2017,10,49.166486,-123.131494
GILBERT RD & LANSDOWNE RD,Property damage only,RICHMOND,2017,10,49.173838,-123.145544
NO 1 RD & WESTMINSTER HWY,Property damage only,RICHMOND,2017,10,49.170131,-123.181235
RAILWAY AVE & STEVESTON HWY,Property damage only,RICHMOND,2017,10,49.133732,-123.169803
BROWNGATE RD & HAZELBRIDGE WAY,Property damage only,RICHMOND,2017,11,49.182934,-123.133455
BUSWELL ST & GRANVILLE AVE,Property damage only,RICHMOND,2017,11,49.162724,-123.133733
CAPSTAN WAY & NO 3 RD,Property damage only,RICHMOND,2017,11,49.188865,-123.132513
ELMBRIDGE WAY & GILBERT RD,Property damage only,RICHMOND,2017,11,49.172563,-123.146647
FRANCIS RD & GILBERT RD,Property damage only,RICHMOND,2017,11,49.148298,-123.147831
HWY 99 & SHELL RD & SHELL RD OFFRAMP & SHELL RD ONRAMP,Property damage only,RICHMOND,2017,11,49.181883,-123.103261
NO 3 RD & STEVESTON HWY,Property damage only,RICHMOND,2017,11,49.133523,-123.136584
BLUNDELL RD & NO 5 RD,Property damage only,RICHMOND,2017,12,49.15542,-123.091735
BLUNDELL RD & RAILWAY AVE,Property damage only,RICHMOND,2017,12,49.155611,-123.169835
CAMBIE RD & JACOMBS RD,Property damage only,RICHMOND,2017,12,49.184541,-123.080306
CAMBIE RD & NO 6 RD,Property damage only,RICHMOND,2017,12,49.184694,-123.069135
CAMBIE RD & SEXSMITH RD,Property damage only,RICHMOND,2017,12,49.184677,-123.128143
FRANCIS RD & NO 3 RD,Property damage only,RICHMOND,2017,12,49.148285,-123.136673
GRANVILLE AVE & NO 4 RD,Property damage only,RICHMOND,2017,12,49.162828,-123.11405
HWY 91 & KNIGHT ST OFFRAMP,Property damage only,RICHMOND,2017,12,49.177683,-123.07327
ALDERBRIDGE WAY & ELMBRIDGE WAY,Property damage only,RICHMOND,2017,13,49.172051,-123.144793
COPPERSMITH PL & STEVESTON HWY,Property damage only,RICHMOND,2017,13,49.133366,-123.096803
HWY 91 & KNIGHT ST & KNIGHT ST OFFRAMP & KNIGHT ST ONRAMP,Property damage only,RICHMOND,2017,13,49.177659,-123.074488
NO 6 RD & WESTMINSTER HWY & WESTMINSTER HWY FRTG,Property damage only,RICHMOND,2017,13,49.170123,-123.069213
SEA ISLAND WAY & SEXSMITH RD & TURNING LANE,Property damage only,RICHMOND,2017,13,49.191004,-123.128165
BLUNDELL RD & NELSON RD,Property damage only,RICHMOND,2017,14,49.159462,-123.012847
CAMBIE RD & SHELL RD,Property damage only,RICHMOND,2017,14,49.184584,-123.10275
CAPSTAN WAY & GARDEN CITY RD,Property damage only,RICHMOND,2017,14,49.187769,-123.124771
COONEY RD & WESTMINSTER HWY & TURNING LANE,Property damage only,RICHMOND,2017,14,49.170184,-123.131506
NO 3 RD & WILLIAMS RD,Property damage only,RICHMOND,2017,14,49.140885,-123.136704
NO 4 RD & STEVESTON HWY,Property damage only,RICHMOND,2017,14,49.133451,-123.114284
BLUNDELL RD & NO 1 RD,Property damage only,RICHMOND,2017,15,49.155663,-123.181077
BRIDGEPORT RD & SEXSMITH RD,Property damage only,RICHMOND,2017,15,49.191997,-123.128143
FRANCIS RD & NO 2 RD,Property damage only,RICHMOND,2017,15,49.148344,-123.158969
HAZELBRIDGE WAY & LESLIE RD,Property damage only,RICHMOND,2017,15,49.179734,-123.133865
NO 1 RD & STEVESTON HWY,Property damage only,RICHMOND,2017,15,49.133761,-123.181304
BLUNDELL RD & GILBERT RD,Property damage only,RICHMOND,2017,16,49.155594,-123.1478
BLUNDELL RD & ST ALBANS RD,Property damage only,RICHMOND,2017,16,49.155529,-123.13095
COOK RD & NO 3 RD,Property damage only,RICHMOND,2017,16,49.166509,-123.136548
NELSON RD & NELSON RD OFFRAMP & WESTMINSTER HWY,Property damage only,RICHMOND,2017,16,49.169867,-123.012915
NO 2 RD & STEVESTON HWY,Property damage only,RICHMOND,2017,16,49.133533,-123.158859
NO 4 RD & WILLIAMS RD,Property damage only,RICHMOND,2017,16,49.140733,-123.114143
ACKROYD RD & COONEY RD,Property damage only,RICHMOND,2017,17,49.171972,-123.131558
ACKROYD RD & NO 3 RD,Property damage only,RICHMOND,2017,17,49.172017,-123.136554
GARDEN CITY RD & ODLIN RD,Property damage only,RICHMOND,2017,17,49.181748,-123.124567
GILBERT RD & GRANVILLE AVE,Property damage only,RICHMOND,2017,17,49.162733,-123.147771
GILBERT RD & RUSS BAKER WAY & TURNING LANE,Property damage only,RICHMOND,2017,17,49.181251,-123.151581
JACOMBS RD & SIDAWAY RD & WESTMINSTER HWY & WESTMINSTER HWY FRTG,Property damage only,RICHMOND,2017,17,49.170273,-123.080364
ALEXANDRA RD & HAZELBRIDGE WAY,Property damage only,RICHMOND,2017,18,49.178361,-123.13398
BRIDGEPORT RD & VIKING WAY,Property damage only,RICHMOND,2017,18,49.19201,-123.07333
COONEY RD & GRANVILLE AVE & ST ALBANS RD,Property damage only,RICHMOND,2017,18,49.162722,-123.131003
COONEY RD & LANSDOWNE RD & MALL ACCESS,Property damage only,RICHMOND,2017,18,49.173833,-123.131547
GARDEN CITY RD & LANSDOWNE RD & TURNING LANE,Property damage only,RICHMOND,2017,18,49.173835,-123.124612
SHELL RD & WESTMINSTER HWY & TURNING LANE,Property damage only,RICHMOND,2017,19,49.170124,-123.102967
GRANVILLE AVE & MINORU BLVD,Property damage only,RICHMOND,2017,21,49.162737,-123.140216
BLUNDELL RD & GARDEN CITY RD,Property damage only,RICHMOND,2017,22,49.155464,-123.125339
BRIDGEPORT RD & SHELL RD,Property damage only,RICHMOND,2017,22,49.192008,-123.102705
GILBERT RD & RIVER PKY & RIVER RD,Property damage only,RICHMOND,2017,22,49.176053,-123.145717
ALOUETTE FLYOVER & HWY 91 & HWY 91 OFFRAMP & HWY 91 ONRAMP & HWY 99 & RICHMOND FLYOVER,Property damage only,RICHMOND,2017,23,49.177088,-123.096447
BLUNDELL RD & NO 2 RD,Property damage only,RICHMOND,2017,23,49.155579,-123.15893
FRANCIS RD & NO 1 RD,Property damage only,RICHMOND,2017,23,49.148331,-123.18133
GRANVILLE AVE & NO 3 RD,Property damage only,RICHMOND,2017,23,49.162725,-123.136579
MINORU BLVD & WESTMINSTER HWY,Property damage only,RICHMOND,2017,23,49.170201,-123.140204
ALEX FRASER BRIDGE & CLIVEDEN AVE & CLIVEDEN AVE OFFRAMP & CLIVEDEN AVE ONRAMP & HWY 91,Property damage only,RICHMOND,2017,24,49.170914,-122.951312
CAMBIE RD & NO 4 RD,Property damage only,RICHMOND,2017,24,49.184639,-123.113974
ALDERBRIDGE WAY & KWANTLEN ST,Property damage only,RICHMOND,2017,25,49.177318,-123.128716
AVIATION AVE & GRANT MCCONACHIE WAY & MILLER RD & TURNING LANE,Property damage only,RICHMOND,2017,25,49.192629,-123.166922
CAMBIE RD & HAZELBRIDGE WAY,Property damage only,RICHMOND,2017,25,49.184685,-123.132463
KNIGHT ST & WESTMINSTER HWY,Property damage only,RICHMOND,2017,25,49.170233,-123.074498
ALDERBRIDGE WAY & HAZELBRIDGE WAY & MALL ACCESS,Property damage only,RICHMOND,2017,26,49.177345,-123.133956
LANSDOWNE RD & NO 3 RD,Property damage only,RICHMOND,2017,26,49.173863,-123.136744
BLUNDELL RD & NO 4 RD,Property damage only,RICHMOND,2017,27,49.155492,-123.114104
NO 3 RD & SABA RD,Property damage only,RICHMOND,2017,28,49.168832,-123.136547
GRANVILLE AVE & NO 2 RD,Property damage only,RICHMOND,2017,30,49.162744,-123.158853
BLUNDELL RD & NO 3 RD,Property damage only,RICHMOND,2017,31,49.155579,-123.136646
GARDEN CITY RD & GRANVILLE AVE & TURNING LANE,Property damage only,RICHMOND,2017,31,49.162867,-123.125539
GRANT MCCONACHIE WAY & TEMPLETON ST & TURNING LANE,Property damage only,RICHMOND,2017,31,49.19317,-123.150686
HWY 99 & HWY 99 ONRAMP & STEVESTON HWY & STEVESTON HWY OFFRAMP & STEVESTON HWY ONRAMP & STEVESTON WEIGHSCALE & TOURIST BOOTH RD & BUS LANE,Property damage only,RICHMOND,2017,31,49.133474,-123.086736
LESLIE RD & NO 3 RD,Property damage only,RICHMOND,2017,31,49.179742,-123.136655
BRIDGEPORT RD & SWEDEN WAY,Property damage only,RICHMOND,2017,33,49.191983,-123.082559
CAMBIE RD & GARDEN CITY RD,Property damage only,RICHMOND,2017,33,49.184667,-123.124542
NO 3 RD & SEA ISLAND WAY & TURNING LANE,Property damage only,RICHMOND,2017,33,49.190991,-123.130485
HWY 91 & WESTMINSTER HWY & WESTMINSTER HWY OFFRAMP & WESTMINSTER HWY ONRAMP,Property damage only,RICHMOND,2017,34,49.169678,-122.972456
HWY 99 & WESTMINSTER HWY & WESTMINSTER HWY OFFRAMP & WESTMINSTER HWY ONRAMP,Property damage only,RICHMOND,2017,34,49.170299,-123.086986
MILLER RD & RUSS BAKER WAY,Property damage only,RICHMOND,2017,35,49.192116,-123.142326
CAMBIE RD & NO 3 RD,Property damage only,RICHMOND,2017,36,49.184649,-123.136506
AIRPORT CONNECTOR BRIDGE & AIRPORT STATION & ARTHUR LAING BRIDGE & BRIDGEPORT RD & CESSNA DR & CESSNA DR OFRP & GRANT MCCONACHIE WAY & GRANT MCCONACHIE WAY OFRP & GRANT MCCONACHIE WAY ONRP & MILLER RD & RUSS BAKER WAY & RUSS BAKER WAY OFRP & RUSS BAKER W,Property damage only,RICHMOND,2017,37,49.192621,-123.14231
BRIDGEPORT RD & NO 3 RD,Property damage only,RICHMOND,2017,37,49.191987,-123.129438
BRIDGEPORT RD & NO 5 RD,Property damage only,RICHMOND,2017,39,49.191975,-123.09148
GILBERT RD & WESTMINSTER HWY,Property damage only,RICHMOND,2017,41,49.170171,-123.147705
BRIDGEPORT RD & GREAT CANADIAN WAY,Property damage only,RICHMOND,2017,42,49.192007,-123.124384
NO 4 RD & WESTMINSTER HWY,Property damage only,RICHMOND,2017,42,49.170146,-123.113991
HWY 91 & NO 6 RD OFFRAMP & NO 6 RD ONRAMP,Property damage only,RICHMOND,2017,45,49.177941,-123.069209
ALDERBRIDGE WAY & NO 4 RD & TURNING LANE,Property damage only,RICHMOND,2017,46,49.177286,-123.114002
NO 2 RD & WESTMINSTER HWY & TURNING LANE,Property damage only,RICHMOND,2017,46,49.17015,-123.158805
NO 5 RD & WESTMINSTER HWY & TURNING LANE,Property damage only,RICHMOND,2017,46,49.170298,-123.091643
BRIDGEPORT RD & BRIDGEPORT RD OFFRAMP & BRIDGEPORT RD ONRAMP & HWY 99 & OAK ST BRIDGE & SEA ISLAND WAY & SEA ISLAND WAY OFFRAMP & SEA ISLAND WAY ONRAMP & BUS LANE & TURNING LANE & UNSIGNED,Property damage only,RICHMOND,2017,47,49.192002,-123.116139
CAMBIE RD & NO 5 RD,Property damage only,RICHMOND,2017,48,49.184567,-123.091518
ALDERBRIDGE WAY & NO 3 RD,Property damage only,RICHMOND,2017,49,49.17738,-123.136585
GARDEN CITY RD & GREAT CANADIAN WAY & SEA ISLAND WAY & SEA ISLAND WAY OFFRAMP & TURNING LANE,Property damage only,RICHMOND,2017,50,49.191024,-123.124456
NO 3 RD & WESTMINSTER HWY,Property damage only,RICHMOND,2017,61,49.170211,-123.136548
ALDERBRIDGE WAY & GARDEN CITY RD & TURNING LANE,Property damage only,RICHMOND,2017,67,49.177297,-123.124564
GARDEN CITY RD & WESTMINSTER HWY,Property damage only,RICHMOND,2017,68,49.170137,-123.124629
BRIDGEPORT RD & BRIDGEPORT RD OFFRAMP & BRIDGEPORT RD ONRAMP & KNIGHT ST & KNIGHT ST BRIDGE & MANNINI WAY & TURNING LANE,Property damage only,RICHMOND,2017,70,49.191996,-123.077454
HWY 99 & STEVESTON HWY,Property damage only,RICHMOND,2017,72,49.133477,-123.086592
ALDERBRIDGE WAY & HWY 91 & SHELL RD & TURNING LANE,Property damage only,RICHMOND,2017,83,49.177122,-123.102929
NO 5 RD & STEVESTON HWY,Property damage only,RICHMOND,2017,121,49.133365,-123.092135
1ST AVE & BAYVIEW ST,Property damage only,RICHMOND,2018,1,49.12395,-123.18272
1ST AVE & CHATHAM ST,Property damage only,RICHMOND,2018,1,49.126424,-123.182732
2ND AVE & CHATHAM ST,Property damage only,RICHMOND,2018,1,49.126427,-123.184252
3RD AVE & BAYVIEW ST,Property damage only,RICHMOND,2018,1,49.12442,-123.185775
4TH AVE & CHATHAM ST,Property damage only,RICHMOND,2018,1,49.126432,-123.187194
4TH AVE & WILLIAMS RD,Property damage only,RICHMOND,2018,1,49.141019,-123.186979
6TH AVE & GARRY ST,Property damage only,RICHMOND,2018,1,49.12931,-123.190294
7TH AVE & RICHMOND ST,Property damage only,RICHMOND,2018,1,49.128355,-123.19182
ACHESON RD & MINORU BLVD,Property damage only,RICHMOND,2018,1,49.160137,-123.140264
AIRPORT RD & RUSS BAKER WAY,Property damage only,RICHMOND,2018,1,49.182765,-123.149568
AIRPORT RD S & INGLIS DR,Property damage only,RICHMOND,2018,1,49.179493,-123.155096
AIRPORT STATION & CESSNA DR & CESSNA DR OFFRAMP & MILLER RD,Property damage only,RICHMOND,2018,1,49.192187,-123.141437
ALDER ST & WESTMINSTER HWY,Property damage only,RICHMOND,2018,1,49.170106,-123.119339
ALEXANDRA RD & MAY DR,Property damage only,RICHMOND,2018,1,49.178841,-123.118608
ALEXANDRA RD & NO 3 RD,Property damage only,RICHMOND,2018,1,49.17837,-123.13652
ANDERSON RD & BUSWELL ST,Property damage only,RICHMOND,2018,1,49.163493,-123.133718
ANNAPOLIS PL & FUNDY DR & FUNDY GATE,Property damage only,RICHMOND,2018,1,49.13601,-123.180531
AQUILA RD & WILLIAMS RD,Property damage only,RICHMOND,2018,1,49.140716,-123.109147
ARROWSMITH DR & ATHABASCA DR,Property damage only,RICHMOND,2018,1,49.144662,-123.106627
ARROWSMITH DR & AUBURN DR,Property damage only,RICHMOND,2018,1,49.146807,-123.10585
ARROWSMITH DR & BISSETT DR,Property damage only,RICHMOND,2018,1,49.147483,-123.105835
ASH ST & BAKERVIEW DR,Property damage only,RICHMOND,2018,1,49.143999,-123.119772
ASH ST & DIXON AVE,Property damage only,RICHMOND,2018,1,49.153702,-123.119791
ASH ST & GENERAL CURRIE RD,Property damage only,RICHMOND,2018,1,49.15913,-123.119793
ASH ST & SAUNDERS RD,Property damage only,RICHMOND,2018,1,49.143148,-123.11977
AZURE BLVD & WESTMINSTER HWY,Property damage only,RICHMOND,2018,1,49.170165,-123.151154
AZURE RD & GILBERT RD,Property damage only,RICHMOND,2018,1,49.169019,-123.147731
BAFFIN DR & FROBISHER DR,Property damage only,RICHMOND,2018,1,49.161066,-123.176003
BAMBERTON DR & GILBERT RD,Property damage only,RICHMOND,2018,1,49.1388,-123.147854
BAMFIELD DR & BAMFIELD GATE,Property damage only,RICHMOND,2018,1,49.187437,-123.101475
BAMFIELD GATE & SHELL RD & SHELLBRIDGE WAY,Property damage only,RICHMOND,2018,1,49.187418,-123.10271
BARNARD DR & BARNARD PL,Property damage only,RICHMOND,2018,1,49.172067,-123.18825
BARNARD DR & RIVER RD,Property damage only,RICHMOND,2018,1,49.174103,-123.188069
BARNARD DR & WESTMINSTER HWY,Property damage only,RICHMOND,2018,1,49.170137,-123.189573
BATH RD & NO 5 RD,Property damage only,RICHMOND,2018,1,49.189213,-123.091512
BATHGATE PL & BATHGATE WAY & JACOMBS RD,Property damage only,RICHMOND,2018,1,49.189235,-123.080325
BATHGATE WAY & SWEDEN WAY,Property damage only,RICHMOND,2018,1,49.189242,-123.082976
BECKMAN PL & BRIDGEPORT RD,Property damage only,RICHMOND,2018,1,49.192004,-123.109217
BECKWITH RD & GAGE RD,Property damage only,RICHMOND,2018,1,49.19356,-123.12021
BELL IRVING RD & INGLIS DR & STARK ST,Property damage only,RICHMOND,2018,1,49.177757,-123.170468
BIRD RD & ST EDWARDS DR,Property damage only,RICHMOND,2018,1,49.189861,-123.112333
BLAIR DR & SHELL RD,Property damage only,RICHMOND,2018,1,49.178252,-123.102866
BLAIR DR & SHEPHERD DR,Property damage only,RICHMOND,2018,1,49.180965,-123.106921
BLUNDELL RD & CURZON ST,Property damage only,RICHMOND,2018,1,49.155588,-123.150864
BLUNDELL RD & EPERSON RD,Property damage only,RICHMOND,2018,1,49.155651,-123.174811
BLUNDELL RD & FROBISHER DR,Property damage only,RICHMOND,2018,1,49.155657,-123.177717
BLUNDELL RD & HEATHER ST,Property damage only,RICHMOND,2018,1,49.155467,-123.122555
BLUNDELL RD & WILLOWFIELD DR,Property damage only,RICHMOND,2018,1,49.155648,-123.173335
BOUNDARY RD & RIVER RD,Property damage only,RICHMOND,2018,1,49.185238,-122.957234
BOWCOCK RD & COOPER RD,Property damage only,RICHMOND,2018,1,49.151322,-123.126944
BRIDGEPORT RD & HWY 99 & OAK ST BRIDGE,Property damage only,RICHMOND,2018,1,49.192015,-123.118438
BRIDGEPORT RD & MCKESSOCK AVE,Property damage only,RICHMOND,2018,1,49.192007,-123.104804
BRIDGEPORT RD & SMITH ST,Property damage only,RICHMOND,2018,1,49.192008,-123.125386
BRIDGEPORT RD & WEST RD,Property damage only,RICHMOND,2018,1,49.191973,-123.131201
BROADMOOR BLVD & NO 3 RD,Property damage only,RICHMOND,2018,1,49.145965,-123.136682
BROWN RD & BROWNGATE RD,Property damage only,RICHMOND,2018,1,49.18293,-123.13087
BURROWS RD & VAN DYKE PL,Property damage only,RICHMOND,2018,1,49.19735,-123.063462
BUSWELL ST & PARK RD,Property damage only,RICHMOND,2018,1,49.16471,-123.133718
BUSWELL ST & SABA RD,Property damage only,RICHMOND,2018,1,49.168842,-123.133669
CABOT DR & MCCALLAN RD,Property damage only,RICHMOND,2018,1,49.161958,-123.170295
CABOT DR & MONTANA RD,Property damage only,RICHMOND,2018,1,49.161961,-123.171642
CALDER RD & COLBECK RD,Property damage only,RICHMOND,2018,1,49.152477,-123.167988
CAMBIE RD & NO 7 RD,Property damage only,RICHMOND,2018,1,49.184606,-123.046836
CAMBIE RD & VANGUARD RD,Property damage only,RICHMOND,2018,1,49.184574,-123.100871
CAPSTAN WAY & RIVER RD,Property damage only,RICHMOND,2018,1,49.188996,-123.135779
CEDARBRIDGE WAY & RIVER PKY,Property damage only,RICHMOND,2018,1,49.176698,-123.144296
CESSNA DR & LYSANDER LANE,Property damage only,RICHMOND,2018,1,49.190791,-123.142219
COLVILLE RD & NO 2 RD,Property damage only,RICHMOND,2018,1,49.151553,-123.15893
COPPERSMITH PL & COPPERSMITH WAY,Property damage only,RICHMOND,2018,1,49.13079,-123.096843
COPPERSMITH WAY & HAMMERSMITH WAY,Property damage only,RICHMOND,2018,1,49.130767,-123.100555
DAYTON AVE & HEATHER ST,Property damage only,RICHMOND,2018,1,49.151803,-123.122563
DAYTON AVE & NO 4 RD,Property damage only,RICHMOND,2018,1,49.151762,-123.114148
DENNIS CRES & MADDOCKS RD,Property damage only,RICHMOND,2018,1,49.136135,-123.109319
DENNIS PL & NO 4 RD,Property damage only,RICHMOND,2018,1,49.139913,-123.114146
DIXON AVE & GARDEN CITY RD,Property damage only,RICHMOND,2018,1,49.153697,-123.125284
DOLPHIN AVE & GARDEN CITY RD,Property damage only,RICHMOND,2018,1,49.150027,-123.125219
DORVAL RD & FRANCIS RD,Property damage only,RICHMOND,2018,1,49.148312,-123.153256
DOVER CRES & LYNAS LANE,Property damage only,RICHMOND,2018,1,49.170893,-123.164473
DOVER RD & WESTMINSTER HWY,Property damage only,RICHMOND,2018,1,49.170102,-123.161669
DYKE RD & FRASERWOOD WAY & QUEENS RD,Property damage only,RICHMOND,2018,1,49.168815,-122.968173
DYKE RD & NO 4 RD,Property damage only,RICHMOND,2018,1,49.114155,-123.114446
DYLAN PL & SPENDER DR,Property damage only,RICHMOND,2018,1,49.13623,-123.15678
FERGUSON RD & MCDONALD RD,Property damage only,RICHMOND,2018,1,49.206479,-123.169782
FERNDALE RD & KATSURA ST,Property damage only,RICHMOND,2018,1,49.168616,-123.122084
FOSTER RD & FRANCIS RD,Property damage only,RICHMOND,2018,1,49.148288,-123.139845
FRANCIS RD & LANCELOT GATE,Property damage only,RICHMOND,2018,1,49.148382,-123.172451
FRANCIS RD & NEWMOND RD,Property damage only,RICHMOND,2018,1,49.148329,-123.185355
FRASERSIDE GATE & WESTMINSTER HWY,Property damage only,RICHMOND,2018,1,49.1779,-122.968053
FRASERWOOD PL & GORDON WAY,Property damage only,RICHMOND,2018,1,49.167621,-122.983611
GARDEN CITY RD & SAUNDERS RD,Property damage only,RICHMOND,2018,1,49.143576,-123.125172
GARDEN CITY RD & TURNING LANE,Property damage only,RICHMOND,2018,1,49.190655,-123.124606
GEAL RD & PRINCETON AVE,Property damage only,RICHMOND,2018,1,49.145844,-123.170247
GEORGIA ST & NO 1 RD,Property damage only,RICHMOND,2018,1,49.130244,-123.181257
GILBERT CRES & GILBERT RD & GILHURST GATE & WOODWARDS RD,Property damage only,RICHMOND,2018,1,49.143816,-123.147858
GILLEY RD & WESTMINSTER HWY,Property damage only,RICHMOND,2018,1,49.17703,-122.968564
GOLDSTREAM DR & GOLDSTREAM PL,Property damage only,RICHMOND,2018,1,49.13616,-123.138824
GOLDSTREAM DR & NO 3 RD,Property damage only,RICHMOND,2018,1,49.136999,-123.136644
GRANT MCCONACHIE WAY & TURNING LANE,Property damage only,RICHMOND,2018,1,49.193172,-123.172033
GRANVILLE AVE & LEDWAY RD,Property damage only,RICHMOND,2018,1,49.162748,-123.161937
GREENFIELD DR & GREENFIELD GATE,Property damage only,RICHMOND,2018,1,49.144443,-123.129075
HAMMERSMITH GATE & SHELL RD,Property damage only,RICHMOND,2018,1,49.12726,-123.103275
HAMMERSMITH WAY & HORSESHOE WAY,Property damage only,RICHMOND,2018,1,49.125106,-123.100593
HEATHER ST & SILLS AVE,Property damage only,RICHMOND,2018,1,49.161706,-123.122663
HOLLYCROFT GATE & WILLIAMS RD,Property damage only,RICHMOND,2018,1,49.141018,-123.166562
HUDSON AVE & WELLINGTON CRES,Property damage only,RICHMOND,2018,1,49.191263,-123.145924
HWY 91 & WESTMINSTER HWY,Property damage only,RICHMOND,2018,1,49.169597,-122.972559
HWY 91 OFFRAMP & HWY 91 ONRAMP,Property damage only,RICHMOND,2018,1,49.175745,-123.090123
HWY 99 & SHELL RD ONRAMP,Property damage only,RICHMOND,2018,1,49.185795,-123.109357
JACK BELL DR & JACOMBS RD,Property damage only,RICHMOND,2018,1,49.182356,-123.080319
JACK BELL DR & WYNE CRES,Property damage only,RICHMOND,2018,1,49.180539,-123.082187
JACOMBS RD & VANIER PL,Property damage only,RICHMOND,2018,1,49.182741,-123.080319
KILBY DR & MCKAY DR,Property damage only,RICHMOND,2018,1,49.186192,-123.116042
KING RD & NO 5 RD,Property damage only,RICHMOND,2018,1,49.14429,-123.091824
KINGFISHER DR & MERGANSER DR,Property damage only,RICHMOND,2018,1,49.127422,-123.167356
KINGFISHER DR & SANDPIPER CRT,Property damage only,RICHMOND,2018,1,49.132626,-123.161932
KINGSBRIDGE DR & NO 5 RD,Property damage only,RICHMOND,2018,1,49.147789,-123.091834
KINGSGROVE AVE & SEACOTE RD,Property damage only,RICHMOND,2018,1,49.145116,-123.098124
KITTIWAKE DR & NO 2 RD,Property damage only,RICHMOND,2018,1,49.127774,-123.15889
KNIGHT ST & KNIGHT ST OFFRAMP,Property damage only,RICHMOND,2018,1,49.175787,-123.074608
LANCING RD & NO 2 RD,Property damage only,RICHMOND,2018,1,49.157189,-123.1589
LEDWAY RD & LINSCOTT CRT & LINSCOTT RD,Property damage only,RICHMOND,2018,1,49.161762,-123.16194
LEDWAY RD & LYNNWOOD DR,Property damage only,RICHMOND,2018,1,49.160577,-123.163176
LEONARD RD & RYAN RD,Property damage only,RICHMOND,2018,1,49.13815,-123.13347
LINDSAY RD & LYNNWOOD DR,Property damage only,RICHMOND,2018,1,49.161868,-123.168354
LUCAS RD & MINLER RD,Property damage only,RICHMOND,2018,1,49.151853,-123.149918
LYNAS LANE & TIFFANY BLVD,Property damage only,RICHMOND,2018,1,49.167219,-123.164536
MACHRINA WAY & NO 5 RD,Property damage only,RICHMOND,2018,1,49.124275,-123.092205
MAPLE RD & RAILWAY AVE,Property damage only,RICHMOND,2018,1,49.1468,-123.169814
MAYCREST WAY & NO 6 RD,Property damage only,RICHMOND,2018,1,49.179556,-123.069191
MCCALLAN RD & WESTMINSTER HWY,Property damage only,RICHMOND,2018,1,49.170131,-123.170026
MCKIM WAY & ODLIN CRES,Property damage only,RICHMOND,2018,1,49.183583,-123.127027
MCKIM WAY & STOLBERG ST,Property damage only,RICHMOND,2018,1,49.18324,-123.119748
MELLIS DR & OLDFIELD AVE,Property damage only,RICHMOND,2018,1,49.185597,-123.09422
MILLER RD & SONDHEIM ST,Property damage only,RICHMOND,2018,1,49.192116,-123.148933
MINORU BLVD & MURDOCH AVE & MALL ACCESS,Property damage only,RICHMOND,2018,1,49.167092,-123.140482
MITCHELL RD & TIPPING RD,Property damage only,RICHMOND,2018,1,49.205032,-123.080276
MITCHELL RD & TWIGG RD,Property damage only,RICHMOND,2018,1,49.203582,-123.091292
MORTFIELD RD & NO 4 RD & WILKINSON RD,Property damage only,RICHMOND,2018,1,49.137554,-123.114189
NO 1 RD & REGENT ST,Property damage only,RICHMOND,2018,1,49.132031,-123.18128
NO 1 RD & SPRINGFIELD DR,Property damage only,RICHMOND,2018,1,49.137014,-123.181333
NO 1 RD & YOUNGMORE RD,Property damage only,RICHMOND,2018,1,49.150295,-123.181245
NO 2 RD & WALLACE RD,Property damage only,RICHMOND,2018,1,49.137456,-123.158918
NO 2 RD & WALTON RD,Property damage only,RICHMOND,2018,1,49.166506,-123.158814
